Elapsed time (s),,Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
1.01,,-0.6037750244,-0.5268859863,0.5514678955,-0.8983154297,-0.3030548096,-0.3029174805,-0.02999624796,0.09216268361,-0.03583709151,-0.1076004952,-0.05259396881,0.04515975341,-317.0810547,-113.3909149,-87.84298706,-51.56561279,50.7702179,149.3162384
1.02,,-0.6014099121,-0.5262908936,0.5527801514,-0.8893585205,-0.3043212891,-0.2997589111,-0.03078960441,0.08553620428,-0.02294020355,-0.1054340154,-0.04104623571,0.03837135807,-316.939209,-113.2696228,-87.36752319,-51.41021729,50.90701294,149.2755737
1.03,,-0.6031951904,-0.5240325928,0.5549468994,-0.873260498,-0.3054046631,-0.2918548584,-0.03019518591,0.07346116751,-0.01598589122,-0.0982972756,-0.02121367492,0.01991032436,-317.6018677,-113.0742035,-87.45161438,-51.69319153,51.14959717,149.3666077
1.04,,-0.606842041,-0.523147583,0.5598907471,-0.8609313965,-0.3069915771,-0.2866516113,-0.03259069845,0.05699644238,-0.008710667491,-0.08043572307,-0.00894555822,0.003776895115,-316.6447754,-113.5145416,-87.16163635,-51.72949219,51.01171875,149.4212646
1.05,,-0.6096191406,-0.523147583,0.5660247803,-0.8580932617,-0.3121337891,-0.2787322998,-0.03263650462,0.03916631266,-0.0007179882377,-0.05850272626,-0.01538774464,-0.009955961257,-316.8051147,-113.4146881,-87.40582275,-51.92053223,50.91070557,149.2236786
1.06,,-0.6127929688,-0.5263214111,0.5667266846,-0.8653106689,-0.3128967285,-0.2711334229,-0.03355716169,0.02204511501,0.005218197592,-0.03662965074,-0.02263660356,-0.01639095694,-316.9526367,-113.4648132,-86.91986084,-51.67704773,51.04147339,149.3690948
1.07,,-0.6153717041,-0.5289306641,0.5677337646,-0.8712768555,-0.3143310547,-0.2748565674,-0.02981115878,0.00859109126,0.01139673125,-0.02176361904,-0.02787930146,-0.02101740055,-316.5886841,-113.0715942,-87.36497498,-51.85125732,51.02093506,149.3072205
1.08,,-0.6119995117,-0.5301971436,0.5658111572,-0.870010376,-0.3157653809,-0.2828979492,-0.02415513806,0.0001789644302,0.01735741831,-0.01379197836,-0.04739308357,-0.03749411181,-316.5421753,-113.3647919,-87.22312927,-52.09849548,50.99987793,149.1869812
1.09,,-0.6140899658,-0.5328674316,0.564743042,-0.8668365479,-0.3125152588,-0.2908630371,-0.02044775151,-0.01189341117,0.01841975376,-0.01428652741,-0.04744661227,-0.04700798914,-317.0965881,-113.4475861,-87.39508057,-51.89424133,50.84786987,149.2562408
1.10,,-0.6168212891,-0.5375061035,0.5659484863,-0.8719024658,-0.3125152588,-0.3006744385,-0.01322792098,-0.02476766519,0.02082591876,-0.01770363003,-0.03492922336,-0.05652665719,-316.6300659,-113.5174713,-87.18690491,-51.81265259,50.88322449,149.3818512
1.11,,-0.6165466309,-0.5394287109,0.56690979,-0.8748626709,-0.3104553223,-0.3091888428,-0.002073004609,-0.0366948992,0.02321530692,-0.02380652912,-0.03900625557,-0.07270882279,-317.2024841,-113.5685272,-87.40261841,-51.69570923,50.98266602,149.3532715
1.12,,-0.6163635254,-0.5395355225,0.5634613037,-0.8741607666,-0.311050415,-0.311340332,0.005271460861,-0.0399466157,0.0253714025,-0.02980450168,-0.05311967805,-0.08585152775,-316.7885742,-113.6975861,-86.99179077,-51.38616943,51.01199341,149.1062927
1.13,,-0.6170349121,-0.5367736816,0.5605926514,-0.8742980957,-0.3101654053,-0.3076171875,0.01032614056,-0.03934607282,0.01726394147,-0.03402427956,-0.05862309784,-0.09229744226,-316.5493774,-113.7829437,-87.18043518,-51.45001221,51.01794434,149.1962433
1.14,,-0.6137390137,-0.5329589844,0.5567626953,-0.883895874,-0.3113861084,-0.308807373,0.0150220925,-0.04423217475,0.01660534181,-0.03611805663,-0.06520749629,-0.08118007332,-317.0855103,-113.8057404,-87.11027527,-51.67529297,51.23835754,149.287674
1.15,,-0.6116333008,-0.5320892334,0.5541381836,-0.8949890137,-0.3126220703,-0.306350708,0.01612304337,-0.05220780894,0.0172799211,-0.03920252994,-0.06272543222,-0.07066164911,-317.1495972,-113.7379761,-87.41171265,-51.77897644,51.22468567,149.1154022
1.16,,-0.6120300293,-0.532623291,0.557510376,-0.8971252441,-0.3083648682,-0.3098907471,0.01594461128,-0.06309321523,0.02074575797,-0.04280818254,-0.05349731445,-0.06222129613,-316.8599243,-113.5226135,-87.19212341,-51.92514038,51.16784668,149.1144562
1.17,,-0.6122131348,-0.5361022949,0.563293457,-0.8950653076,-0.3081970215,-0.3128814697,0.01664901711,-0.07603671402,0.02437165193,-0.0376043655,-0.03346927837,-0.06031287462,-316.5810547,-113.7434235,-87.19450378,-51.8885498,51.09866333,149.0688324
1.18,,-0.6116333008,-0.5409088135,0.5657501221,-0.8887786865,-0.312713623,-0.3097686768,0.018599784,-0.09372781962,0.02932859398,-0.02434581891,-0.01292192377,-0.06037253141,-316.8357544,-113.8051758,-87.04534912,-51.91503906,51.26153564,149.2817993
1.19,,-0.6101226807,-0.5423126221,0.5673370361,-0.8822174072,-0.3136749268,-0.3031005859,0.02228240296,-0.1127087027,0.0374440439,-0.01471183449,-0.009928264655,-0.06350068003,-317.1238708,-113.7422943,-87.3946991,-51.77148438,51.05467224,149.1136932
1.20,,-0.6134796143,-0.5427856445,0.5650787354,-0.8816680908,-0.3096466064,-0.3039550781,0.02491120808,-0.128122285,0.04358929023,-0.009596168064,-0.007971906103,-0.07030639052,-317.2834778,-113.6711884,-87.21250916,-51.68545532,51.34074402,149.2310181
1.21,,-0.6108703613,-0.5429077148,0.5609588623,-0.8799285889,-0.3069000244,-0.3089141846,0.02664013207,-0.1459191293,0.05699990317,-0.01127955224,0.009091232903,-0.06536728889,-317.1349792,-113.4154816,-86.9646759,-51.67088318,51.15538025,149.1269989
1.22,,-0.6114959717,-0.5444946289,0.5578308105,-0.8887634277,-0.3021240234,-0.3127441406,0.03689676523,-0.1523487866,0.06327084452,-0.008421448059,0.007462976035,-0.0519582741,-317.0012817,-113.6324005,-87.17825317,-51.96650696,51.1396637,149.1499023
1.23,,-0.607208252,-0.5505523682,0.5496368408,-0.8884887695,-0.3011779785,-0.3137664795,0.04777124897,-0.1460323036,0.07318792492,-0.005968144163,-0.005272259936,-0.0414102897,-317.3135376,-113.6104126,-87.43707275,-52.01896667,51.31462097,148.9963684
1.24,,-0.6000213623,-0.5589141846,0.5398712158,-0.8871154785,-0.302520752,-0.3082580566,0.05651361123,-0.1318075657,0.06805282086,-0.001545964973,-0.03148735315,-0.03970027342,-317.1069336,-113.4941406,-87.40826416,-51.3429718,51.32530212,149.0219574
1.25,,-0.5955963135,-0.5638885498,0.5306396484,-0.882019043,-0.3010559082,-0.3078918457,0.06559871882,-0.1087272763,0.06656917185,-0.00009400958515,-0.06041540578,-0.04062066227,-316.8154602,-113.9402008,-87.24984741,-51.54592896,51.15322876,148.9504547
1.26,,-0.590133667,-0.5656280518,0.5248565674,-0.8751373291,-0.2968139648,-0.3139038086,0.07060519606,-0.08586058021,0.05869873241,0.006975884084,-0.08574020118,-0.02403609455,-317.0783691,-113.6154633,-87.94985962,-51.7199707,51.26876831,148.8169708
1.27,,-0.5867919922,-0.5658874512,0.5222625732,-0.8808288574,-0.2939300537,-0.3150482178,0.07903835922,-0.05517110974,0.04798376933,0.007547132205,-0.1003652215,0.001219195081,-317.4923096,-113.5503082,-87.6413269,-51.43939209,51.28974915,148.6877289
1.28,,-0.5796203613,-0.5675964355,0.5210418701,-0.8866577148,-0.2963104248,-0.318145752,0.08546243608,-0.02906733751,0.04785487428,0.008361793123,-0.1103142574,0.01418719161,-317.1630859,-113.3748474,-87.80908203,-51.77580261,51.25137329,148.975235
1.29,,-0.5746307373,-0.5729675293,0.5223693848,-0.8816375732,-0.2987976074,-0.3270263672,0.09397017211,-0.00471938774,0.04183586314,0.007944475859,-0.1167947948,0.01326919999,-317.225647,-113.4640961,-87.54792786,-52.02563477,51.20950317,148.8736725
1.30,,-0.5737609863,-0.5814666748,0.5312347412,-0.870010376,-0.3028564453,-0.3326568604,0.10171251,0.01566258259,0.03966165707,0.01648070663,-0.1019647121,0.00184077688,-317.170105,-113.8815918,-87.90988159,-51.94236755,51.37322998,148.8530121
1.31,,-0.5771331787,-0.5840148926,0.5411987305,-0.8613586426,-0.304397583,-0.333480835,0.1092551202,0.02998559549,0.03213423491,0.01682665013,-0.08287570626,-0.01078154147,-317.1881714,-113.8024597,-87.91497803,-51.6452179,51.47032166,148.8699341
1.32,,-0.5776824951,-0.5830688477,0.5454864502,-0.8643493652,-0.3041381836,-0.336227417,0.1155476347,0.04182334617,0.02929983102,0.02414794639,-0.07143476605,-0.02005892992,-316.4453735,-113.9096375,-87.67176819,-51.52104187,51.20542908,148.6272888
1.33,,-0.5769195557,-0.5812225342,0.548828125,-0.8705596924,-0.3047790527,-0.3360595703,0.1214654446,0.05225761235,0.02575969137,0.03565120324,-0.07451284677,-0.01863999665,-317.1588135,-113.3626556,-87.92709351,-51.63803101,51.35961914,148.6366882
1.34,,-0.5795288086,-0.583114624,0.5492706299,-0.8822174072,-0.3063354492,-0.3348236084,0.1226660013,0.05500119925,0.01909326762,0.04728682339,-0.08182588965,-0.005345763173,-316.9126892,-113.9364014,-88.29692078,-51.29602051,51.45783997,148.7701721
1.35,,-0.5813293457,-0.5846099854,0.5501861572,-0.8952331543,-0.3098144531,-0.3325653076,0.1207951307,0.06237549335,0.01551264711,0.05972671509,-0.08015688509,0.02189384773,-316.7669983,-114.0861816,-87.89533997,-51.28593445,51.38139343,148.6915894
1.36,,-0.5825653076,-0.5862426758,0.5491638184,-0.9066009521,-0.309967041,-0.3339385986,0.1195831224,0.06409163773,0.007196393795,0.07040971518,-0.07607080042,0.05042589083,-316.9924927,-113.9481201,-88.00953674,-51.28991699,51.38313293,148.5483398
1.37,,-0.5838775635,-0.5874633789,0.5477142334,-0.9052886963,-0.3145599365,-0.3328552246,0.1193136126,0.0665768981,0.001774996868,0.08376600593,-0.07167524844,0.06846241653,-317.5921631,-114.0910492,-87.80152893,-51.36514282,51.40130615,148.5945282
1.38,,-0.5849456787,-0.5893096924,0.547668457,-0.8944549561,-0.3206176758,-0.3300170898,0.1169593781,0.0686288625,-0.001066329656,0.1089685634,-0.07067310065,0.0628348887,-316.7017517,-113.8844452,-87.88725281,-51.60221863,51.45753479,148.5821686
1.39,,-0.5875854492,-0.5923461914,0.5507202148,-0.8814239502,-0.3249053955,-0.326171875,0.1161487103,0.06408257782,-0.008872054517,0.1207487881,-0.05798021331,0.04437838495,-316.9779663,-113.752121,-87.98892212,-51.21084595,51.47224426,148.4653931
1.40,,-0.5918121338,-0.5963134766,0.5532531738,-0.8706970215,-0.329574585,-0.3329772949,0.1175143793,0.05413434282,-0.01968821697,0.1353759319,-0.0531351231,0.01674302667,-317.0960388,-113.628006,-88.1486969,-51.7252655,51.52549744,148.2873077
1.41,,-0.596862793,-0.5985412598,0.5562591553,-0.8664245605,-0.3345336914,-0.3402709961,0.115012072,0.04544364661,-0.02800446935,0.1536348313,-0.04422578588,-0.007371363696,-316.1862793,-114.1348724,-87.52859497,-51.74827576,51.58078003,148.2302704
1.42,,-0.5942993164,-0.5989837646,0.5573425293,-0.8689880371,-0.3336334229,-0.346862793,0.1134818196,0.04467612505,-0.03365516663,0.1560604423,-0.03138162568,-0.01729057357,-316.8357544,-113.8154602,-88.00735474,-51.42228699,51.5322876,148.3290558
1.43,,-0.593170166,-0.6031799316,0.5572052002,-0.8840026855,-0.3313140869,-0.362991333,0.1141587943,0.04471234232,-0.0402507484,0.1487641782,-0.02605929784,-0.008951150812,-317.5140076,-113.658783,-88.09210205,-51.57725525,51.70628357,148.2616119
1.44,,-0.5900421143,-0.607131958,0.5566711426,-0.8951416016,-0.3308105469,-0.3758392334,0.1144631952,0.04515762255,-0.04719308019,0.1328408718,-0.02910435572,0.008655006997,-317.485321,-113.7380066,-88.22979736,-51.05926514,51.57936096,148.145874
1.45,,-0.5893707275,-0.6093444824,0.5559997559,-0.9050598145,-0.3269805908,-0.3818664551,0.118873924,0.04979978129,-0.04855608568,0.1213866174,-0.02811152861,0.02938718349,-316.3079834,-114.0652008,-87.80407715,-51.22981262,51.6857605,148.2077332
1.46,,-0.5858459473,-0.6078948975,0.5530853271,-0.9058532715,-0.3278198242,-0.3787536621,0.1200803369,0.05296068639,-0.04790334404,0.1188930944,-0.03024125844,0.04869563505,-316.616272,-113.8588409,-87.86286926,-51.41503906,51.55825806,148.2994843
1.47,,-0.5795288086,-0.606048584,0.5517425537,-0.8974761963,-0.3349914551,-0.373550415,0.1195013672,0.05750217661,-0.04793024063,0.1190057471,-0.02305791527,0.0610974431,-317.1331177,-113.5106201,-88.22216797,-51.10968018,51.48658752,148.3395996
1.48,,-0.574432373,-0.6083526611,0.5467224121,-0.8927307129,-0.341583252,-0.367401123,0.1146304384,0.05873867869,-0.0453831926,0.1326280832,-0.02107013203,0.07205528766,-316.1103516,-113.818222,-87.93925476,-51.4291687,51.67825317,148.2708435
1.49,,-0.5719146729,-0.6092376709,0.5417327881,-0.8853149414,-0.3432922363,-0.360168457,0.1133449376,0.05754638463,-0.03713112324,0.1417904198,-0.006428338122,0.0810591653,-317.1920166,-113.882843,-88.11018372,-51.36235046,51.49533081,148.3523254
1.50,,-0.5705413818,-0.6058044434,0.5411682129,-0.8817443848,-0.3460388184,-0.3675689697,0.1039248034,0.05007169023,-0.0342429243,0.1421355754,0.02416898496,0.09529323131,-316.6754761,-113.6021729,-88.48869324,-51.51794434,51.81921387,148.6772461
1.51,,-0.5732116699,-0.600692749,0.5436706543,-0.8776855469,-0.3428649902,-0.3775177002,0.09277947247,0.03480085731,-0.02687981725,0.1346478313,0.04067552462,0.1027644649,-316.3583679,-114.1491394,-88.07484436,-51.77296448,51.72413635,148.3746338
1.52,,-0.5746612549,-0.5974731445,0.5445404053,-0.8637084961,-0.3374633789,-0.3827667236,0.08176729828,0.01832494512,-0.02052045427,0.1219093949,0.04071174189,0.08377106488,-316.7029724,-113.5350037,-88.10113525,-51.42936707,51.88005066,148.632782
1.53,,-0.5764007568,-0.5991668701,0.5451660156,-0.8488311768,-0.3385925293,-0.3909759521,0.06904857606,0.006260825321,-0.01308810525,0.1042659506,0.03532789648,0.05947850645,-317.1650391,-113.543335,-88.36502075,-51.45617676,51.83149719,148.7767944
1.54,,-0.5790252686,-0.6025085449,0.5438537598,-0.8444976807,-0.3363037109,-0.3958282471,0.0565903075,-0.01029151957,-0.007346596103,0.08846754581,0.03243437409,0.03624349087,-317.4623413,-113.9643707,-88.42041016,-51.57641602,51.7557373,148.2881775
1.55,,-0.580368042,-0.6071166992,0.5420074463,-0.8473205566,-0.3343658447,-0.3970489502,0.04991775751,-0.02169277892,-0.004996356554,0.06164418906,0.02578419261,0.02110288851,-316.9229736,-113.7927551,-88.48240662,-51.41697693,51.70768738,148.3982391
1.56,,-0.5788574219,-0.6085205078,0.5389251709,-0.8531494141,-0.3332366943,-0.3941802979,0.03939427808,-0.03136431426,0.002577407286,0.04627801478,0.02334686741,0.01381141972,-317.5878601,-113.6992493,-88.44532776,-51.3795929,51.65626526,148.4477081
1.57,,-0.5793457031,-0.6050262451,0.5363616943,-0.862487793,-0.3313751221,-0.3893127441,0.02859542519,-0.0536965169,0.01530438755,0.03378619254,0.03676174209,0.02771072276,-317.2369995,-114.0809021,-88.51060486,-51.55924988,51.62942505,148.4975128
1.58,,-0.5784301758,-0.6020202637,0.5343322754,-0.8731994629,-0.3296813965,-0.3838500977,0.02117506042,-0.07196393609,0.0222437866,0.03419365734,0.06149451807,0.04240125418,-317.133667,-113.8491516,-88.31199646,-51.93177795,51.74797058,148.519455
1.59,,-0.5783996582,-0.6048583984,0.534286499,-0.8749237061,-0.3285675049,-0.3770141602,0.01461436227,-0.08932295442,0.03300135955,0.03655454889,0.09003162384,0.05779565498,-317.9338379,-113.8234558,-88.26887512,-51.63819885,51.69236755,148.7947388
1.60,,-0.5777587891,-0.6112823486,0.533203125,-0.870010376,-0.3279418945,-0.3743743896,0.01173015963,-0.1021287665,0.0426728949,0.03615108132,0.111782454,0.07103928924,-317.2814941,-113.7382355,-88.9085083,-51.78794861,51.81086731,148.8119507
1.61,,-0.575958252,-0.6178741455,0.5295715332,-0.8681640625,-0.3281097412,-0.369430542,0.01131736953,-0.1037815213,0.05140886083,0.05161738768,0.1244359314,0.09254164994,-316.6437683,-114.2997894,-88.57133484,-51.95570374,51.60653687,148.79245
1.62,,-0.5747070313,-0.6230926514,0.5241394043,-0.8750610352,-0.3251800537,-0.3679962158,0.01251419354,-0.1003495082,0.05852988735,0.05863535032,0.1263659298,0.1068982184,-316.6347656,-113.9510345,-88.49967957,-51.7308197,51.57527161,148.7922516
1.63,,-0.5773162842,-0.6239624023,0.5182342529,-0.8724822998,-0.3195037842,-0.3701019287,0.01047021803,-0.08907102048,0.06075203046,0.06509857625,0.1314251274,0.1140858233,-317.532074,-114.3525543,-88.30932617,-51.91998291,51.58094788,148.8350372
1.64,,-0.5820465088,-0.6221618652,0.515625,-0.8657836914,-0.3140716553,-0.3699951172,0.006778277457,-0.08302670717,0.06328549236,0.06245299056,0.1062372252,0.1055629104,-317.2831421,-114.1969757,-88.60606384,-52.28996277,51.45587158,148.846283
1.65,,-0.5861816406,-0.620010376,0.5164337158,-0.8585968018,-0.3077087402,-0.370513916,0.006691724993,-0.07901998609,0.06848931313,0.05644356832,0.07754725218,0.08316253126,-317.4827881,-114.3371735,-88.25862122,-52.05058289,51.46174622,148.6814575
1.66,,-0.5880889893,-0.6213684082,0.5177154541,-0.8495635986,-0.3071289063,-0.3738098145,0.006662430242,-0.07347501814,0.07334052771,0.05488908291,0.054511711,0.06406606734,-317.507019,-114.0473633,-88.54679871,-51.59732056,51.60409546,148.7631683
1.67,,-0.5898895264,-0.6245574951,0.5182189941,-0.8541107178,-0.3090667725,-0.374710083,0.004643487744,-0.06735027581,0.07903303206,0.05539827794,0.03941132128,0.05943216756,-316.7663574,-114.3578644,-88.39874268,-52.03556824,51.51368713,148.7973328
1.68,,-0.5907440186,-0.6292419434,0.5196838379,-0.8609313965,-0.3103485107,-0.3730926514,0.005699963775,-0.06471055001,0.08157262206,0.05844999477,0.02427817509,0.05386669189,-317.5786743,-114.0241241,-88.79208374,-51.89239502,51.54695129,148.6850433
1.69,,-0.5960388184,-0.6316070557,0.5250396729,-0.8651123047,-0.3070373535,-0.3657531738,-0.005084773526,-0.06479977071,0.07531020045,0.06263302267,0.004251736682,0.04377730936,-317.1945496,-114.3121185,-88.58647156,-51.58892822,51.59329224,148.7830658
1.70,,-0.5993804932,-0.6272735596,0.5277252197,-0.861114502,-0.3128662109,-0.3631591797,-0.01765729114,-0.06155177578,0.06912980229,0.06119278446,-0.005962551106,0.02996535599,-317.006134,-114.1543427,-88.78578186,-51.82640076,51.56086731,148.7012482
1.71,,-0.60206604,-0.6177368164,0.525100708,-0.8612213135,-0.3214263916,-0.363494873,-0.03039625473,-0.05420651287,0.06210757792,0.06439363956,-0.01179380901,0.02446379699,-316.7662354,-114.4163513,-88.97200012,-52.0368042,51.53398132,148.6151276
1.72,,-0.6054534912,-0.6056365967,0.51953125,-0.8648834229,-0.3246307373,-0.3568115234,-0.04504017904,-0.05652745813,0.04976862296,0.06657503545,-0.03972051293,0.0288276542,-317.173584,-114.3795776,-89.16659546,-51.77537537,51.67262268,148.6357422
1.73,,-0.610168457,-0.5946350098,0.5139312744,-0.8695526123,-0.3292236328,-0.3519134521,-0.05698525533,-0.07296901196,0.04024702311,0.07022915781,-0.06665332615,0.01734916307,-316.817688,-113.9873047,-88.4299469,-51.81121826,51.628479,148.667099
1.74,,-0.6071929932,-0.5920410156,0.5083007813,-0.8722229004,-0.3344268799,-0.3488311768,-0.06795534492,-0.08677537739,0.03549727425,0.07390351593,-0.07857630402,0.01990073733,-316.4795227,-114.4299469,-88.88551331,-51.63790894,51.7355957,148.5879364
1.75,,-0.596862793,-0.591506958,0.5011444092,-0.8780975342,-0.3366851807,-0.3495330811,-0.06983953714,-0.0992962271,0.03254116327,0.08581184596,-0.06590391695,0.03389991075,-317.0063477,-113.759903,-89.08555603,-51.61906433,51.57273865,148.5894165
1.76,,-0.5897827148,-0.5893249512,0.4978637695,-0.8805847168,-0.3363037109,-0.3447570801,-0.07413761318,-0.1030614004,0.01618802547,0.0972546488,-0.05344697833,0.04387238249,-316.772583,-114.3811798,-88.49095154,-51.85681152,51.72689819,148.6013184
1.77,,-0.590637207,-0.5827636719,0.4989318848,-0.871673584,-0.337310791,-0.344833374,-0.07963970304,-0.09231634438,-0.006771619432,0.1060662493,-0.04846606776,0.03730129823,-316.8262939,-113.9980927,-88.3273468,-51.7217865,51.87677002,148.6623688
1.78,,-0.5947418213,-0.5709686279,0.5016021729,-0.8544464111,-0.336517334,-0.3536682129,-0.09244071692,-0.07669823617,-0.02516846918,0.1081078276,-0.04078790918,0.006048837677,-316.8756104,-114.3256226,-88.43026733,-52.12905884,51.71321106,148.5712891
1.79,,-0.5978546143,-0.5640411377,0.5062713623,-0.8445587158,-0.3329467773,-0.3617553711,-0.1040233374,-0.06563253701,-0.04748948663,0.1037868485,-0.03695269302,-0.03263837099,-317.3077393,-113.8854218,-88.93087769,-51.85438538,51.90769958,148.9178467
