,timekeeper,Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
97,95.0,21.09,-0.2395935059,0.8276062012,-0.8469238281,-0.110824585,0.2574462891,-0.9417572021,-1.510830164,-0.3304514289,-0.01967250369,0.01702478901,0.03625521064,-0.09980329126,-307.3851318,-42.32814026,-118.2219696,-5.467330933,72.67422485,137.9346466
98,96.0,21.1,-0.236831665,0.8210144043,-0.8231964111,-0.116394043,0.2561035156,-0.9400634766,-1.536617875,-0.3531370163,0.1481617689,0.02647262067,0.03463307768,-0.1028909609,-307.1617126,-41.93634033,-118.5981293,-5.471496582,72.64042664,137.9604492
99,97.0,21.11,-0.2239990234,0.7866821289,-0.7774505615,-0.1191711426,0.2530975342,-0.9326171875,-1.519218564,-0.3949760795,0.3252848983,0.04391712323,0.02499829419,-0.1007591039,-306.2507935,-41.63851929,-118.9797058,-5.537338257,72.65322876,137.9194336
100,98.0,21.12,-0.1901550293,0.7191467285,-0.7166442871,-0.1178283691,0.2506866455,-0.9319152832,-1.474340081,-0.421652168,0.5158385634,0.0563727282,0.01098207757,-0.1006456539,-305.6048584,-41.70121765,-119.4120789,-6.01864624,72.66020203,137.8549194
101,99.0,21.13,-0.1848297119,0.6394042969,-0.6781921387,-0.1130065918,0.2505340576,-0.9367218018,-1.427824259,-0.4807589054,0.6876886487,0.06732258201,-0.01033812482,-0.1073791906,-303.6956482,-41.64778137,-119.1032867,-6.22605896,72.48873901,137.6537018
102,100.0,21.14,-0.1896362305,0.5726470947,-0.6730804443,-0.1115570068,0.2468566895,-0.9403381348,-1.376987457,-0.5606574416,0.8278902173,0.0716201216,-0.03035204671,-0.1252979934,-303.8820801,-41.49177551,-119.8202515,-5.979278564,72.62117004,137.6064301
103,101.0,21.15,-0.1748352051,0.5295562744,-0.6813354492,-0.1111450195,0.2399139404,-0.9485473633,-1.334259152,-0.6429776549,0.9410500526,0.0686757341,-0.0458974503,-0.1461023539,-303.7593384,-41.41767883,-120.0088959,-6.010696411,72.56323242,137.824585
104,102.0,21.16,-0.1519927979,0.5168609619,-0.6836242676,-0.1145477295,0.2358398438,-0.9602966309,-1.313173294,-0.7201699018,1.041031003,0.0601757206,-0.04720719159,-0.1671221405,-302.5361023,-41.18882751,-120.5947723,-6.156951904,72.53118896,137.7490234
105,103.0,21.17,-0.1265869141,0.523147583,-0.6732025146,-0.121307373,0.2339172363,-0.961807251,-1.303830385,-0.814101994,1.173207879,0.06212275848,-0.04020840675,-0.1858710647,-302.2307739,-40.83987427,-120.8000488,-6.322677612,72.64813232,137.7549438
106,104.0,21.18,-0.1073760986,0.542388916,-0.669418335,-0.12550354,0.2308349609,-0.9554290771,-1.280684114,-0.9382364154,1.332244515,0.07822263241,-0.024948759,-0.21081689,-301.2261963,-41.00662231,-121.195755,-6.198104858,72.36506653,137.6181793
107,105.0,21.19,-0.100402832,0.5560150146,-0.6876220703,-0.1279754639,0.2320861816,-0.9526519775,-1.220851302,-1.080611944,1.460828304,0.09608525038,-0.01626445726,-0.2401635945,-300.5473633,-41.11102295,-121.7109528,-6.098709106,72.53025818,137.8061981
108,106.0,21.2,-0.1019439697,0.5532531738,-0.7223205566,-0.1355743408,0.2311401367,-0.950088501,-1.100768924,-1.182707429,1.550984025,0.1125212163,-0.01138448063,-0.2556136549,-300.6393433,-40.78384399,-122.0412598,-6.130432129,72.59129333,137.5445251
109,107.0,21.21,-0.09741210938,0.5392608643,-0.7473297119,-0.1461639404,0.2243804932,-0.9514007568,-0.9541168809,-1.227061272,1.613723755,0.1206337363,-0.01704023592,-0.2627519965,-299.637085,-40.60942078,-122.4552612,-6.301116943,72.4017334,137.6885223
110,108.0,21.22,-0.08528137207,0.5178527832,-0.7518615723,-0.1566467285,0.216796875,-0.9546356201,-0.8401202559,-1.240053773,1.691865206,0.1214113832,-0.02724893205,-0.2515808344,-299.0093079,-40.5403595,-122.9626465,-6.412994385,72.26260376,137.6274872
111,109.0,21.23,-0.07690429688,0.4807128906,-0.7605438232,-0.1678009033,0.2093353271,-0.9587249756,-0.7752845287,-1.244515657,1.78567481,0.1096436754,-0.04628227651,-0.2320082039,-298.2034912,-40.86761475,-122.8060303,-6.289199829,72.37084961,137.5927734
112,110.0,21.24,-0.05787658691,0.425567627,-0.7828216553,-0.1773071289,0.2019805908,-0.9626922607,-0.7249161601,-1.24681747,1.861286998,0.08925664425,-0.06871621311,-0.1991972625,-297.9111328,-40.94404602,-123.0235901,-6.203582764,72.29815674,137.5886993
113,111.0,21.25,-0.04010009766,0.3704376221,-0.8020477295,-0.1863555908,0.196975708,-0.9610290527,-0.6826661825,-1.22261405,1.916490912,0.07948470861,-0.0933560431,-0.1634901315,-297.1434326,-40.99014282,-123.6077881,-6.72052002,72.33352661,137.4878387
114,112.0,21.26,-0.02008056641,0.3316955566,-0.8173522949,-0.1888427734,0.1957092285,-0.9574279785,-0.6459699869,-1.182983875,1.969999313,0.06802751869,-0.113629356,-0.1331231594,-296.6010132,-41.12553406,-124.279892,-6.423309326,72.33932495,137.5192871
115,113.0,21.27,-0.01139831543,0.3046875,-0.829284668,-0.1867370605,0.1984558105,-0.9585571289,-0.6010767817,-1.104988694,2.016459703,0.06201543286,-0.1192843169,-0.1192433015,-296.5023804,-41.36114502,-124.991806,-6.551467896,72.28736877,137.6422424
116,114.0,21.28,-0.02052307129,0.2835235596,-0.8389434814,-0.1830596924,0.2025299072,-0.9603881836,-0.5559021235,-1.02584672,2.054059029,0.06419576705,-0.1183072031,-0.1157444417,-295.9605713,-41.63563538,-125.6171112,-6.782409668,72.31492615,137.5839233
117,115.0,21.29,-0.02531433105,0.2638092041,-0.8368835449,-0.1814727783,0.2024383545,-0.9636230469,-0.5146734715,-0.9502837658,2.099768877,0.05820897967,-0.1081927791,-0.1271068156,-296.1924438,-42.16877747,-125.9518585,-6.791793823,72.23548889,137.4606018
118,116.0,21.3,-0.01162719727,0.2407989502,-0.8287658691,-0.1784820557,0.2028961182,-0.9705200195,-0.4890277386,-0.872762084,2.141907692,0.05312473699,-0.09202073514,-0.1547429711,-296.0636597,-42.4606781,-126.3829193,-6.814285278,72.33399963,137.5543823
119,117.0,21.31,0.01972961426,0.2182312012,-0.8241119385,-0.1785583496,0.205871582,-0.9796142578,-0.4618174434,-0.8062155843,2.150087833,0.04380127788,-0.06785947829,-0.1762021929,-295.5925293,-42.82020569,-127.0793915,-6.725952148,72.12980652,137.4087982
120,118.0,21.32,0.05941772461,0.1984863281,-0.8260192871,-0.1829681396,0.2091827393,-0.9882354736,-0.4122290909,-0.7603649497,2.158275604,0.03554015234,-0.03875219077,-0.1968384981,-295.84021,-43.08657837,-127.615509,-6.899490356,72.16275024,137.4601593
121,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,219.0,21.33,0.07754516602,0.1813659668,-0.8372344971,-0.1924133301,0.2129669189,-0.9884490967,-0.3502155244,-0.7364111543,2.168046236,0.03443200886,-0.01514033694,-0.2059204131,-295.3718262,-43.35250854,-128.2810822,-6.869186401,72.13334656,137.4304504
222,220.0,21.34,0.06880187988,0.168762207,-0.8468933105,-0.2027282715,0.2144165039,-0.9856262207,-0.2850916684,-0.7335804701,2.16465354,0.02474529296,0.003991279285,-0.2041787058,-296.185791,-44.01568604,-128.7727661,-6.972412109,71.96505737,137.3571777
223,221.0,21.35,0.08319091797,0.1533203125,-0.8537597656,-0.213394165,0.2175140381,-0.9900054932,-0.2032833397,-0.6942794323,2.14064312,0.01281726174,0.01092215627,-0.1838928759,-295.9076843,-44.23440552,-129.3538971,-7.074264526,72.09428406,137.4146271
224,222.0,21.36,0.1128845215,0.127243042,-0.86668396,-0.2225341797,0.2188110352,-0.9926452637,-0.1180563346,-0.600384891,2.091992617,-0.004377704114,0.01371314935,-0.1440650225,-295.6940613,-45.22547913,-129.389389,-7.034576416,72.21850586,137.3740692
225,223.0,21.37,0.1298217773,0.1295471191,-0.8878479004,-0.2349395752,0.2219848633,-0.9899902344,-0.08065915853,-0.5088195801,2.033001184,-0.01227504201,0.0110249538,-0.09049687535,-296.1482544,-45.68409729,-130.2504272,-7.036758423,72.12132263,137.2877197
226,224.0,21.38,0.1511230469,0.1598968506,-0.9166412354,-0.2389373779,0.2270355225,-0.9841156006,-0.08052387089,-0.4349961877,1.958383203,-0.02368242666,0.009565275162,-0.03616519645,-296.4222412,-45.79896545,-130.6131744,-6.885848999,72.01907349,137.4445953
227,225.0,21.39,0.1649169922,0.1748046875,-0.9451141357,-0.2384796143,0.2266235352,-0.9809112549,-0.0527071543,-0.3964440227,1.911395431,-0.03265035525,0.007279484533,0.02030873299,-296.4731445,-46.42701721,-131.1621399,-6.625091553,71.97348022,137.3339691
228,226.0,21.4,0.1790466309,0.1583099365,-0.9517974854,-0.2347106934,0.2277526855,-0.9760894775,0.02783376165,-0.3698914945,1.912746429,-0.02949903533,0.01339596603,0.06993114948,-296.677063,-47.19720459,-131.9906769,-6.590652466,71.86375427,137.3827515
229,227.0,21.41,0.1768341064,0.1076660156,-0.9387817383,-0.2262115479,0.2291564941,-0.9738616943,0.1420151889,-0.3256065845,1.904880524,-0.02932672948,0.02456872538,0.1013045162,-296.5820007,-47.57385254,-132.3374481,-6.631332397,72.14048767,137.4839478
230,228.0,21.42,0.1564331055,0.05073547363,-0.9168548584,-0.2096099854,0.2289123535,-0.9767913818,0.2658670843,-0.2416850626,1.839330792,-0.04425667599,0.02371704765,0.1168786809,-296.9788818,-48.07269287,-132.6213684,-6.936569214,72.01638794,137.1627197
231,229.0,21.43,0.1277008057,0.01664733887,-0.8947601318,-0.1949615479,0.2294006348,-0.983505249,0.3334906101,-0.1512566358,1.724151731,-0.06471081823,0.01962616481,0.1247512549,-297.1535034,-48.66355896,-133.1581116,-6.978805542,71.912323,137.3089905
232,230.0,21.44,0.1148071289,0.01846313477,-0.8788757324,-0.1845245361,0.2308044434,-0.9804229736,0.3404276073,-0.04969112203,1.614255667,-0.06931782514,0.03013526462,0.1207067072,-297.0203247,-48.83815002,-133.3548279,-6.945037842,72.00401306,137.2816162
233,231.0,21.45,0.1172180176,0.03370666504,-0.8683166504,-0.1750335693,0.2319641113,-0.9730682373,0.3340211213,0.05746169388,1.544845939,-0.07321056724,0.0437557362,0.1191290542,-296.7150269,-49.72280884,-133.687912,-6.816482544,72.08042908,137.3211517
234,232.0,21.46,0.1137237549,0.04893493652,-0.8515930176,-0.1645965576,0.2308959961,-0.9666137695,0.3355361819,0.142292425,1.479189396,-0.06418883801,0.06242529303,0.09526952356,-297.4330139,-49.87745667,-134.1207733,-6.993087769,72.07064819,137.2563171
235,233.0,21.47,0.1025848389,0.05735778809,-0.8364562988,-0.1562194824,0.2304992676,-0.9618682861,0.3663521707,0.1810131967,1.37901628,-0.06509404629,0.084056288,0.06994579732,-297.6331787,-50.29130554,-134.7806244,-7.09664917,71.99142456,137.4228516
236,234.0,21.48,0.102355957,0.06240844727,-0.8210296631,-0.1505584717,0.230255127,-0.9656066895,0.4354910254,0.200525105,1.289016008,-0.07230322808,0.1008997187,0.04739920795,-297.1108398,-50.75328064,-134.6660461,-6.855789185,72.21453857,137.5564423
